Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,CollectionMotor1,CollectionMotor2,VelocityX,VelocityY,VelocityZ,RotationX,RotationY,RotationZ
2018-07-23,17-42-35.520,Auto,Idle,MapOneSide,3.59,2.64,1.32,6.27,0.3,1.12,NC,NC,0,0,0,0,0,0,12.55,0.28,6.27,0.12,-0.18,-0.04,0.87,31.76,-0.52,-0.45,1,1,-90.72013,-15.58996,438.3084,16029.82,-253.98,-231.6104
2018-07-23,17-42-35.538,Auto,Idle,MapOneSide,3.55,2.63,1.35,6.41,0.3,1.13,NC,NC,0,0,0,0,0,0,11.95,0.26,6.41,0.24,-0.18,-0.03,0.87,31.8,-0.54,-0.44,1,1,-90.90013,-15.61996,439.1784,16061.62,-254.52,-232.0504
2018-07-23,17-42-35.552,Auto,Idle,MapOneSide,3.55,2.61,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.22,6.22,0.12,-0.18,-0.03,0.87,31.8,-0.54,-0.44,1,1,-90.90013,-15.61996,439.1784,16061.62,-254.52,-232.0504
2018-07-23,17-42-35.566,Auto,Idle,MapOneSide,3.55,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.27,0,-0.18,-0.03,0.87,31.8,-0.54,-0.44,1,1,-90.90013,-15.61996,439.1784,16061.62,-254.52,-232.0504
2018-07-23,17-42-35.600,Auto,Idle,MapOneSide,3.55,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.24,6.27,0,-0.18,-0.03,0.87,31.82,-0.54,-0.47,1,1,-91.08013,-15.64996,440.0484,16093.44,-255.06,-232.5204
2018-07-23,17-42-35.617,Auto,Idle,MapOneSide,3.55,2.6,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.2,6.22,0.12,-0.18,-0.03,0.87,31.82,-0.54,-0.47,1,1,-91.08013,-15.64996,440.0484,16093.44,-255.06,-232.5204
2018-07-23,17-42-35.629,Auto,Idle,MapOneSide,3.55,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.24,6.27,0,-0.18,-0.03,0.87,31.82,-0.54,-0.47,1,1,-91.08013,-15.64996,440.0484,16093.44,-255.06,-232.5204
2018-07-23,17-42-35.661,Auto,Idle,MapOneSide,3.54,2.62,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.22,0,-0.18,-0.03,0.87,31.79,-0.53,-0.5,1,1,-91.26013,-15.67996,440.9184,16125.23,-255.59,-233.0204
2018-07-23,17-42-35.675,Auto,Idle,MapOneSide,3.55,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.24,6.27,0,-0.18,-0.03,0.87,31.79,-0.53,-0.5,1,1,-91.26013,-15.67996,440.9184,16125.23,-255.59,-233.0204
2018-07-23,17-42-35.692,Auto,Idle,MapOneSide,3.54,2.66,1.32,6.27,0.28,1.12,NC,NC,0,0,0,0,0,0,11.8,0.32,6.27,0,-0.18,-0.04,0.87,31.79,-0.54,-0.5,1,1,-91.44013,-15.71996,441.7884,16157.02,-256.13,-233.5204
2018-07-23,17-42-35.708,Auto,Idle,MapOneSide,3.56,2.64,1.32,6.27,0.29,1.13,NC,NC,0,0,0,0,0,0,12.1,0.28,6.27,0,-0.18,-0.04,0.87,31.79,-0.54,-0.5,1,1,-91.44013,-15.71996,441.7884,16157.02,-256.13,-233.5204
2018-07-23,17-42-35.740,Auto,Idle,MapOneSide,3.54,2.62,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.22,0,-0.18,-0.03,0.87,31.83,-0.53,-0.43,1,1,-91.62013,-15.74996,442.6584,16188.85,-256.66,-233.9503
2018-07-23,17-42-35.752,Auto,Idle,MapOneSide,3.54,2.61,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.22,6.22,0,-0.18,-0.03,0.87,31.83,-0.53,-0.43,1,1,-91.62013,-15.74996,442.6584,16188.85,-256.66,-233.9503
2018-07-23,17-42-35.773,Auto,Idle,MapOneSide,3.54,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.28,6.27,0,-0.18,-0.03,0.87,31.83,-0.53,-0.43,1,1,-91.62013,-15.74996,442.6584,16188.85,-256.66,-233.9503
2018-07-23,17-42-35.804,Auto,Idle,MapOneSide,3.54,2.62,1.32,6.27,0.3,1.11,NC,NC,0,0,0,0,0,0,11.8,0.24,6.27,0,-0.18,-0.03,0.87,31.78,-0.51,-0.48,1,1,-91.80013,-15.77996,443.5284,16220.63,-257.17,-234.4303
2018-07-23,17-42-35.820,Auto,Idle,MapOneSide,3.55,2.65,1.32,6.27,0.3,1.12,NC,NC,0,0,0,0,0,0,11.95,0.3,6.27,0.24,-0.18,-0.03,0.87,31.79,-0.5,-0.47,1,1,-91.98013,-15.80996,444.3984,16252.42,-257.67,-234.9003
2018-07-23,17-42-35.836,Auto,Idle,MapOneSide,3.56,2.66,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,12.1,0.32,6.27,0,-0.18,-0.03,0.87,31.79,-0.5,-0.47,1,1,-91.98013,-15.80996,444.3984,16252.42,-257.67,-234.9003
2018-07-23,17-42-35.848,Auto,Idle,MapOneSide,3.56,2.65,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,12.1,0.3,6.27,0,-0.18,-0.03,0.87,31.79,-0.5,-0.47,1,1,-91.98013,-15.80996,444.3984,16252.42,-257.67,-234.9003
2018-07-23,17-42-35.881,Auto,Idle,MapOneSide,3.56,2.62,1.31,6.22,0.28,1.13,NC,NC,0,0,0,0,0,0,12.1,0.24,6.22,0,-0.18,-0.03,0.87,31.81,-0.47,-0.43,1,1,-92.16013,-15.83996,445.2684,16284.23,-258.14,-235.3303
2018-07-23,17-42-35.896,Auto,Idle,MapOneSide,3.56,2.62,1.31,6.22,0.28,1.13,NC,NC,0,0,0,0,0,0,12.1,0.24,6.22,0,-0.18,-0.03,0.87,31.81,-0.47,-0.43,1,1,-92.16013,-15.83996,445.2684,16284.23,-258.14,-235.3303
2018-07-23,17-42-35.914,Auto,Idle,MapOneSide,3.55,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.27,0,-0.18,-0.03,0.87,31.74,-0.44,-0.44,1,1,-92.34013,-15.86996,446.1384,16315.97,-258.58,-235.7703
2018-07-23,17-42-35.947,Auto,Idle,MapOneSide,3.59,2.65,1.34,6.36,0.29,1.12,NC,NC,0,0,0,0,0,0,12.55,0.3,6.36,0,-0.18,-0.03,0.87,31.74,-0.44,-0.44,1,1,-92.34013,-15.86996,446.1384,16315.97,-258.58,-235.7703
2018-07-23,17-42-35.965,Auto,Idle,MapOneSide,3.55,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.24,6.27,0,-0.18,-0.03,0.87,31.74,-0.44,-0.44,1,1,-92.34013,-15.86996,446.1384,16315.97,-258.58,-235.7703
2018-07-23,17-42-35.981,Auto,Idle,MapOneSide,3.55,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.24,6.27,0,-0.18,-0.04,0.87,31.74,-0.44,-0.44,1,1,-92.52013,-15.90996,447.0084,16347.71,-259.02,-236.2103
2018-07-23,17-42-35.996,Auto,Idle,MapOneSide,3.55,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.24,6.27,0,-0.18,-0.04,0.87,31.74,-0.44,-0.44,1,1,-92.52013,-15.90996,447.0084,16347.71,-259.02,-236.2103
2018-07-23,17-42-36.008,Auto,Idle,MapOneSide,3.55,2.64,1.33,6.32,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.28,6.32,0,-0.18,-0.04,0.87,31.74,-0.44,-0.44,1,1,-92.52013,-15.90996,447.0084,16347.71,-259.02,-236.2103
2018-07-23,17-42-36.033,Auto,Idle,MapOneSide,3.54,2.61,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.22,6.22,0,-0.18,-0.03,0.87,31.87,-0.48,-0.47,1,1,-92.70013,-15.93996,447.8784,16379.58,-259.5,-236.6803
2018-07-23,17-42-36.047,Auto,Idle,MapOneSide,3.54,2.61,1.31,6.22,0.3,1.12,NC,NC,0,0,0,0,0,0,11.8,0.22,6.22,0,-0.18,-0.03,0.87,31.81,-0.52,-0.47,1,1,-92.88013,-15.96996,448.7484,16411.39,-260.02,-237.1503
2018-07-23,17-42-36.083,Auto,Idle,MapOneSide,3.54,2.63,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.26,6.22,0,-0.18,-0.03,0.87,31.81,-0.52,-0.47,1,1,-92.88013,-15.96996,448.7484,16411.39,-260.02,-237.1503
2018-07-23,17-42-36.098,Auto,Idle,MapOneSide,3.54,2.62,1.31,6.22,0.3,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.22,0,-0.18,-0.03,0.87,31.76,-0.54,-0.45,1,1,-93.06013,-15.99996,449.6184,16443.15,-260.56,-237.6003
2018-07-23,17-42-36.113,Auto,Idle,MapOneSide,3.55,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.24,6.27,0,-0.18,-0.03,0.87,31.76,-0.54,-0.45,1,1,-93.06013,-15.99996,449.6184,16443.15,-260.56,-237.6003
2018-07-23,17-42-36.128,Auto,Idle,MapOneSide,3.55,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.24,6.27,0,-0.18,-0.03,0.87,31.76,-0.54,-0.45,1,1,-93.06013,-15.99996,449.6184,16443.15,-260.56,-237.6003
2018-07-23,17-42-36.149,Auto,Idle,MapOneSide,3.55,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.28,6.27,0,-0.18,-0.03,0.87,31.76,-0.54,-0.45,1,1,-93.06013,-15.99996,449.6184,16443.15,-260.56,-237.6003
2018-07-23,17-42-36.183,Auto,Idle,MapOneSide,3.55,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.28,6.27,0,-0.18,-0.03,0.87,31.77,-0.47,-0.45,1,1,-93.24014,-16.02995,450.4884,16474.92,-261.03,-238.0503
2018-07-23,17-42-36.194,Auto,Idle,MapOneSide,3.54,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.26,6.27,0,-0.18,-0.03,0.87,31.77,-0.47,-0.45,1,1,-93.24014,-16.02995,450.4884,16474.92,-261.03,-238.0503
2018-07-23,17-42-36.208,Auto,Idle,MapOneSide,3.55,2.63,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.22,0,-0.18,-0.03,0.87,31.82,-0.5,-0.44,1,1,-93.42014,-16.05996,451.3584,16506.74,-261.53,-238.4903
2018-07-23,17-42-36.231,Auto,Idle,MapOneSide,3.54,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.26,6.27,0,-0.18,-0.03,0.87,31.82,-0.5,-0.44,1,1,-93.42014,-16.05996,451.3584,16506.74,-261.53,-238.4903
2018-07-23,17-42-36.246,Auto,Idle,MapOneSide,3.55,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.28,6.27,0.12,-0.18,-0.03,0.87,31.76,-0.49,-0.46,1,1,-93.60014,-16.08996,452.2284,16538.5,-262.02,-238.9503
2018-07-23,17-42-36.263,Auto,Idle,MapOneSide,3.54,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.28,6.22,0,-0.18,-0.03,0.87,31.76,-0.49,-0.46,1,1,-93.60014,-16.08996,452.2284,16538.5,-262.02,-238.9503
2018-07-23,17-42-36.280,Auto,Idle,MapOneSide,3.54,2.63,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.26,6.22,0,-0.18,-0.03,0.87,31.76,-0.49,-0.46,1,1,-93.60014,-16.08996,452.2284,16538.5,-262.02,-238.9503
2018-07-23,17-42-36.323,Auto,Idle,MapOneSide,3.54,2.62,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.22,0,-0.18,-0.03,0.87,31.76,-0.48,-0.47,1,1,-93.78014,-16.11996,453.0984,16570.26,-262.5,-239.4203
2018-07-23,17-42-36.338,Auto,Idle,MapOneSide,3.52,2.61,1.31,6.22,0.3,1.12,NC,NC,0,0,0,0,0,0,11.5,0.22,6.22,0,-0.18,-0.03,0.87,31.81,-0.51,-0.43,1,1,-93.96014,-16.14996,453.9684,16602.07,-263.01,-239.8503
2018-07-23,17-42-36.351,Auto,Idle,MapOneSide,3.53,2.62,1.3,6.18,0.29,1.12,NC,NC,0,0,0,0,0,0,11.65,0.24,6.18,0.12,-0.18,-0.03,0.87,31.81,-0.51,-0.43,1,1,-93.96014,-16.14996,453.9684,16602.07,-263.01,-239.8503
2018-07-23,17-42-36.382,Auto,Idle,MapOneSide,3.54,2.62,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.22,0,-0.18,-0.03,0.87,31.81,-0.51,-0.43,1,1,-93.96014,-16.14996,453.9684,16602.07,-263.01,-239.8503
2018-07-23,17-42-36.405,Auto,Idle,MapOneSide,3.54,2.62,1.31,6.22,0.28,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.22,0,-0.18,-0.03,0.87,31.79,-0.51,-0.45,1,1,-94.14014,-16.17996,454.8383,16633.86,-263.52,-240.3003
2018-07-23,17-42-36.418,Auto,Idle,MapOneSide,3.54,2.62,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.22,0,-0.18,-0.03,0.87,31.79,-0.51,-0.45,1,1,-94.14014,-16.17996,454.8383,16633.86,-263.52,-240.3003
2018-07-23,17-42-36.429,Auto,Idle,MapOneSide,3.54,2.63,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.26,6.22,0,-0.18,-0.04,0.87,31.76,-0.49,-0.48,1,1,-94.32014,-16.21996,455.7083,16665.62,-264.01,-240.7803
2018-07-23,17-42-36.453,Auto,Idle,MapOneSide,3.56,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,12.1,0.28,6.27,0.12,-0.18,-0.04,0.87,31.76,-0.49,-0.48,1,1,-94.32014,-16.21996,455.7083,16665.62,-264.01,-240.7803
2018-07-23,17-42-36.468,Auto,Idle,MapOneSide,3.57,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,12.25,0.28,6.27,0,-0.18,-0.04,0.87,31.76,-0.49,-0.48,1,1,-94.32014,-16.21996,455.7083,16665.62,-264.01,-240.7803
2018-07-23,17-42-36.483,Auto,Idle,MapOneSide,3.56,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,12.1,0.26,6.27,0,-0.18,-0.03,0.87,31.82,-0.5,-0.47,1,1,-94.50014,-16.24996,456.5783,16697.44,-264.51,-241.2503
2018-07-23,17-42-36.566,Auto,Idle,MapOneSide,3.55,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.27,0,-0.18,-0.03,0.87,31.82,-0.5,-0.47,1,1,-94.50014,-16.24996,456.5783,16697.44,-264.51,-241.2503
2018-07-23,17-42-36.572,Auto,Idle,MapOneSide,3.55,2.62,1.32,6.27,0.28,1.12,NC,NC,0,0,0,0,0,0,11.95,0.24,6.27,0,-0.18,-0.03,0.87,31.81,-0.5,-0.45,1,1,-94.68014,-16.27996,457.4483,16729.25,-265.01,-241.7003
2018-07-23,17-42-36.579,Auto,Idle,MapOneSide,3.55,2.61,1.32,6.27,0.28,1.12,NC,NC,0,0,0,0,0,0,11.95,0.22,6.27,0,-0.18,-0.03,0.87,31.81,-0.5,-0.45,1,1,-94.68014,-16.27996,457.4483,16729.25,-265.01,-241.7003
2018-07-23,17-42-36.586,Auto,Idle,MapOneSide,3.55,2.63,1.33,6.32,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.32,0,-0.18,-0.03,0.87,31.81,-0.5,-0.45,1,1,-94.68014,-16.27996,457.4483,16729.25,-265.01,-241.7003
2018-07-23,17-42-36.593,Auto,Idle,MapOneSide,3.55,2.63,1.33,6.32,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.32,0,-0.18,-0.03,0.87,31.81,-0.5,-0.44,1,1,-94.86014,-16.30996,458.3183,16761.06,-265.51,-242.1403
2018-07-23,17-42-36.610,Auto,Idle,MapOneSide,3.55,2.62,1.32,6.32,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.24,6.27,0,-0.18,-0.03,0.87,31.81,-0.5,-0.44,1,1,-94.86014,-16.30996,458.3183,16761.06,-265.51,-242.1403
2018-07-23,17-42-36.625,Auto,Idle,MapOneSide,3.54,2.62,1.32,6.27,0.28,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.27,0,-0.18,-0.03,0.86,31.82,-0.51,-0.44,1,1,-95.04014,-16.33996,459.1783,16792.88,-266.02,-242.5803
2018-07-23,17-42-36.647,Auto,Idle,MapOneSide,3.56,2.62,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,12.1,0.24,6.22,0,-0.18,-0.03,0.86,31.82,-0.51,-0.44,1,1,-95.04014,-16.33996,459.1783,16792.88,-266.02,-242.5803
2018-07-23,17-42-36.675,Auto,Idle,MapOneSide,3.54,2.62,1.32,6.27,0.28,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.27,0,-0.18,-0.03,0.87,31.84,-0.5,-0.46,1,1,-95.22014,-16.36996,460.0483,16824.72,-266.52,-243.0403
2018-07-23,17-42-36.701,Auto,Idle,MapOneSide,3.54,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.27,0,-0.18,-0.03,0.87,31.84,-0.5,-0.46,1,1,-95.22014,-16.36996,460.0483,16824.72,-266.52,-243.0403
2018-07-23,17-42-36.714,Auto,Idle,MapOneSide,3.54,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.27,0.12,-0.18,-0.03,0.87,31.84,-0.5,-0.46,1,1,-95.22014,-16.36996,460.0483,16824.72,-266.52,-243.0403
2018-07-23,17-42-36.738,Auto,Idle,MapOneSide,3.54,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.27,0,-0.18,-0.03,0.87,31.8,-0.5,-0.44,1,1,-95.40014,-16.39996,460.9183,16856.52,-267.02,-243.4803
2018-07-23,17-42-36.756,Auto,Idle,MapOneSide,3.54,2.64,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.28,6.22,0,-0.18,-0.03,0.87,31.8,-0.5,-0.44,1,1,-95.40014,-16.39996,460.9183,16856.52,-267.02,-243.4803
2018-07-23,17-42-36.778,Auto,Idle,MapOneSide,3.54,2.63,1.31,6.22,0.3,1.11,NC,NC,0,0,0,0,0,0,11.8,0.26,6.22,0,-0.18,-0.03,0.87,31.76,-0.52,-0.45,1,1,-95.58014,-16.42996,461.7883,16888.28,-267.54,-243.9303
2018-07-23,17-42-36.805,Auto,Idle,MapOneSide,3.6,2.63,1.31,6.22,0.29,1.13,NC,NC,0,0,0,0,0,0,12.7,0.26,6.22,0,-0.18,-0.03,0.87,31.76,-0.52,-0.45,1,1,-95.58014,-16.42996,461.7883,16888.28,-267.54,-243.9303
2018-07-23,17-42-36.820,Auto,Idle,MapOneSide,3.55,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.27,0,-0.18,-0.03,0.87,31.82,-0.54,-0.44,1,1,-95.76014,-16.45996,462.6583,16920.1,-268.08,-244.3703
2018-07-23,17-42-36.836,Auto,Idle,MapOneSide,3.54,2.65,1.33,6.32,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.3,6.32,0.12,-0.18,-0.03,0.87,31.82,-0.54,-0.44,1,1,-95.76014,-16.45996,462.6583,16920.1,-268.08,-244.3703
2018-07-23,17-42-36.857,Auto,Idle,MapOneSide,3.57,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,12.25,0.24,6.27,0,-0.18,-0.03,0.87,31.82,-0.54,-0.44,1,1,-95.76014,-16.45996,462.6583,16920.1,-268.08,-244.3703
2018-07-23,17-42-36.884,Auto,Idle,MapOneSide,3.54,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.26,6.27,0.12,-0.18,-0.03,0.87,31.82,-0.51,-0.46,1,1,-95.94014,-16.48997,463.5283,16951.92,-268.59,-244.8304
2018-07-23,17-42-36.909,Auto,Idle,MapOneSide,3.54,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.26,6.27,0.12,-0.18,-0.03,0.87,31.82,-0.51,-0.46,1,1,-95.94014,-16.48997,463.5283,16951.92,-268.59,-244.8304
2018-07-23,17-42-36.923,Auto,Idle,MapOneSide,3.59,2.66,1.32,6.27,0.26,1.12,NC,NC,0,0,0,0,0,0,12.55,0.32,6.27,0,-0.18,-0.03,0.87,31.82,-0.5,-0.49,1,1,-96.12014,-16.51997,464.3983,16983.74,-269.09,-245.3204
2018-07-23,17-42-36.936,Auto,Idle,MapOneSide,3.54,2.64,1.32,6.27,0.28,1.12,NC,NC,0,0,0,0,0,0,11.8,0.28,6.27,0.12,-0.18,-0.03,0.87,31.82,-0.5,-0.49,1,1,-96.12014,-16.51997,464.3983,16983.74,-269.09,-245.3204
2018-07-23,17-42-36.966,Auto,Idle,MapOneSide,3.56,2.63,1.32,6.27,0.28,1.12,NC,NC,0,0,0,0,0,0,12.1,0.26,6.27,0.12,-0.18,-0.03,0.87,31.77,-0.51,-0.43,1,1,-96.30014,-16.54997,465.2683,17015.51,-269.6,-245.7504
2018-07-23,17-42-36.978,Auto,Idle,MapOneSide,3.54,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.28,6.27,0.12,-0.18,-0.03,0.87,31.77,-0.51,-0.43,1,1,-96.30014,-16.54997,465.2683,17015.51,-269.6,-245.7504
2018-07-23,17-42-36.993,Auto,Idle,MapOneSide,3.55,2.63,1.32,6.27,0.3,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.27,0,-0.18,-0.03,0.87,31.76,-0.51,-0.45,1,1,-96.48014,-16.57997,466.1383,17047.27,-270.11,-246.2003
2018-07-23,17-42-37.019,Auto,Idle,MapOneSide,3.55,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.27,0,-0.18,-0.03,0.87,31.76,-0.51,-0.45,1,1,-96.48014,-16.57997,466.1383,17047.27,-270.11,-246.2003
2018-07-23,17-42-37.037,Auto,Idle,MapOneSide,3.55,2.64,1.33,6.32,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.28,6.32,0,-0.18,-0.03,0.87,31.76,-0.51,-0.45,1,1,-96.48014,-16.57997,466.1383,17047.27,-270.11,-246.2003
2018-07-23,17-42-37.056,Auto,Idle,MapOneSide,3.6,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,12.7,0.26,6.27,0,-0.18,-0.03,0.87,31.78,-0.51,-0.47,1,1,-96.66014,-16.60997,467.0083,17079.05,-270.6201,-246.6703
2018-07-23,17-42-37.072,Auto,Idle,MapOneSide,3.55,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.28,6.27,0.12,-0.18,-0.03,0.87,31.78,-0.51,-0.47,1,1,-96.66014,-16.60997,467.0083,17079.05,-270.6201,-246.6703
2018-07-23,17-42-37.102,Auto,Idle,MapOneSide,3.55,2.62,1.33,6.32,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.24,6.32,0,-0.18,-0.03,0.87,31.79,-0.51,-0.48,1,1,-96.84014,-16.63997,467.8783,17110.84,-271.1301,-247.1503
2018-07-23,17-42-37.115,Auto,Idle,MapOneSide,3.55,2.62,1.31,6.22,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.24,6.22,0,-0.18,-0.03,0.87,31.79,-0.51,-0.48,1,1,-96.84014,-16.63997,467.8783,17110.84,-271.1301,-247.1503
2018-07-23,17-42-37.131,Auto,Idle,MapOneSide,3.53,2.63,1.31,6.22,0.3,1.12,NC,NC,0,0,0,0,0,0,11.65,0.26,6.22,0,-0.18,-0.03,0.87,31.81,-0.5,-0.43,1,1,-97.02014,-16.66997,468.7483,17142.65,-271.6301,-247.5803
2018-07-23,17-42-37.160,Auto,Idle,MapOneSide,3.54,2.62,1.32,6.27,0.28,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.27,0,-0.18,-0.03,0.87,31.81,-0.5,-0.43,1,1,-97.02014,-16.66997,468.7483,17142.65,-271.6301,-247.5803
2018-07-23,17-42-37.174,Auto,Idle,MapOneSide,3.55,2.62,1.32,6.27,0.28,1.12,NC,NC,0,0,0,0,0,0,11.95,0.24,6.27,0.12,-0.18,-0.03,0.87,31.81,-0.5,-0.43,1,1,-97.02014,-16.66997,468.7483,17142.65,-271.6301,-247.5803
2018-07-23,17-42-37.190,Auto,Idle,MapOneSide,3.54,2.63,1.32,6.27,0.28,1.12,NC,NC,0,0,0,0,0,0,11.8,0.26,6.27,0,-0.18,-0.03,0.87,31.78,-0.5,-0.46,1,1,-97.20014,-16.69997,469.6183,17174.43,-272.1301,-248.0403
2018-07-23,17-42-37.206,Auto,Idle,MapOneSide,3.54,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.27,0.12,-0.18,-0.03,0.87,31.78,-0.5,-0.46,1,1,-97.20014,-16.69997,469.6183,17174.43,-272.1301,-248.0403
2018-07-23,17-42-37.239,Auto,Idle,MapOneSide,3.55,2.63,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.26,6.27,0,-0.18,-0.03,0.87,31.79,-0.5,-0.5,1,1,-97.38014,-16.72997,470.4883,17206.22,-272.6301,-248.5403
2018-07-23,17-42-37.257,Auto,Idle,MapOneSide,3.55,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.28,6.27,0,-0.18,-0.03,0.87,31.79,-0.5,-0.5,1,1,-97.38014,-16.72997,470.4883,17206.22,-272.6301,-248.5403
2018-07-23,17-42-37.273,Auto,Idle,MapOneSide,3.55,2.64,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.95,0.28,6.27,0,-0.18,-0.03,0.87,31.79,-0.5,-0.5,1,1,-97.38014,-16.72997,470.4883,17206.22,-272.6301,-248.5403
2018-07-23,17-42-37.304,Auto,Idle,MapOneSide,3.54,2.62,1.32,6.27,0.29,1.12,NC,NC,0,0,0,0,0,0,11.8,0.24,6.27,0,-0.18,-0.03,0.87,31.82,-0.49,-0.43,1,1,-97.56014,-16.75997,471.3582,17238.04,-273.1201,-248.9703
