Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,CollectionMotor1,CollectionMotor2,VelocityX,VelocityY,VelocityZ,RotationX,RotationY,RotationZ
2018-07-23,17-39-30.000,Auto,Idle,TurnToMap,3.55,2.62,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.22,0.36,-0.18,-0.04,0.87,31.82,-0.51,-0.48,1,1,-70.7401,-14.89998,341.909,12524.4,-196.4101,-189.5601
2018-07-23,17-39-30.030,Auto,Idle,TurnToMap,3.56,2.64,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,12.1,0.28,6.27,0.36,-0.18,-0.04,0.87,31.91,-0.48,-0.49,1,1,-70.9201,-14.93998,342.779,12556.31,-196.8901,-190.0501
2018-07-23,17-39-30.044,Auto,Idle,TurnToMap,3.55,2.62,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.27,0.36,-0.18,-0.04,0.87,31.91,-0.48,-0.49,1,1,-70.9201,-14.93998,342.779,12556.31,-196.8901,-190.0501
2018-07-23,17-39-30.074,Auto,Idle,TurnToMap,3.54,2.63,1.31,6.22,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.22,0.36,-0.18,-0.04,0.87,31.86,-0.47,-0.5,1,1,-71.1001,-14.97998,343.649,12588.17,-197.3601,-190.5501
2018-07-23,17-39-30.089,Auto,Idle,TurnToMap,3.55,2.62,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.27,0.24,-0.18,-0.04,0.87,31.86,-0.47,-0.5,1,1,-71.1001,-14.97998,343.649,12588.17,-197.3601,-190.5501
2018-07-23,17-39-30.112,Auto,Idle,TurnToMap,3.55,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.27,0.36,-0.18,-0.04,0.87,31.86,-0.47,-0.5,1,1,-71.1001,-14.97998,343.649,12588.17,-197.3601,-190.5501
2018-07-23,17-39-30.130,Auto,Idle,TurnToMap,3.59,2.64,1.32,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,12.55,0.28,6.27,0.24,-0.18,-0.04,0.87,31.78,-0.48,-0.5,1,1,-71.2801,-15.01998,344.519,12619.95,-197.8401,-191.0501
2018-07-23,17-39-30.148,Auto,Idle,TurnToMap,3.55,2.65,1.32,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.3,6.27,0.36,-0.18,-0.04,0.87,31.78,-0.48,-0.5,1,1,-71.2801,-15.01998,344.519,12619.95,-197.8401,-191.0501
2018-07-23,17-39-30.165,Auto,Idle,TurnToMap,3.56,2.64,1.32,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,12.1,0.28,6.27,0.12,-0.18,-0.04,0.87,31.78,-0.48,-0.5,1,1,-71.2801,-15.01998,344.519,12619.95,-197.8401,-191.0501
2018-07-23,17-39-30.190,Auto,Idle,TurnToMap,3.54,2.61,1.32,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.22,6.27,0.36,-0.18,-0.04,0.87,31.92,-0.48,-0.42,1,1,-71.4601,-15.05998,345.389,12651.87,-198.3201,-191.4701
2018-07-23,17-39-30.206,Auto,Idle,TurnToMap,3.54,2.62,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.24,6.27,0.36,-0.18,-0.03,0.87,31.91,-0.47,-0.45,1,1,-71.6401,-15.08998,346.259,12683.78,-198.7901,-191.9201
2018-07-23,17-39-30.239,Auto,Idle,TurnToMap,3.56,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,12.1,0.26,6.27,0.36,-0.18,-0.03,0.87,31.91,-0.47,-0.45,1,1,-71.6401,-15.08998,346.259,12683.78,-198.7901,-191.9201
2018-07-23,17-39-30.250,Auto,Idle,TurnToMap,3.55,2.64,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.28,6.27,0.36,-0.18,-0.04,0.87,31.79,-0.49,-0.5,1,1,-71.8201,-15.12998,347.129,12715.57,-199.2801,-192.4201
2018-07-23,17-39-30.269,Auto,Idle,TurnToMap,3.55,2.63,1.31,6.22,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.22,0.36,-0.18,-0.04,0.87,31.79,-0.49,-0.5,1,1,-71.8201,-15.12998,347.129,12715.57,-199.2801,-192.4201
2018-07-23,17-39-30.279,Auto,Idle,TurnToMap,3.54,2.64,1.33,6.32,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.28,6.32,0.36,-0.18,-0.04,0.87,31.79,-0.49,-0.5,1,1,-71.8201,-15.12998,347.129,12715.57,-199.2801,-192.4201
2018-07-23,17-39-30.320,Auto,Idle,TurnToMap,3.54,2.63,1.32,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.27,0.36,-0.18,-0.04,0.87,31.92,-0.5,-0.48,1,1,-72.0001,-15.16998,347.999,12747.49,-199.7801,-192.9001
2018-07-23,17-39-30.335,Auto,Idle,TurnToMap,3.55,2.61,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.22,6.27,0.36,-0.18,-0.04,0.87,31.92,-0.5,-0.48,1,1,-72.0001,-15.16998,347.999,12747.49,-199.7801,-192.9001
2018-07-23,17-39-30.354,Auto,Idle,TurnToMap,3.54,2.62,1.32,6.27,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.24,6.27,0.36,-0.18,-0.04,0.87,31.9,-0.47,-0.45,1,1,-72.1801,-15.20998,348.869,12779.39,-200.2501,-193.3501
2018-07-23,17-39-30.412,Auto,Idle,TurnToMap,3.54,2.64,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.28,6.27,0.36,-0.18,-0.04,0.87,31.9,-0.47,-0.45,1,1,-72.1801,-15.20998,348.869,12779.39,-200.2501,-193.3501
2018-07-23,17-39-30.419,Auto,Idle,TurnToMap,3.54,2.62,1.32,6.27,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.24,6.27,0.24,-0.18,-0.04,0.87,31.83,-0.5,-0.47,1,1,-72.3601,-15.24998,349.739,12811.22,-200.7501,-193.8201
2018-07-23,17-39-30.425,Auto,Idle,TurnToMap,3.56,2.61,1.32,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,12.1,0.22,6.27,0.36,-0.18,-0.04,0.87,31.83,-0.5,-0.47,1,1,-72.3601,-15.24998,349.739,12811.22,-200.7501,-193.8201
2018-07-23,17-39-30.431,Auto,Idle,TurnToMap,3.54,2.63,1.32,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.27,0.6,-0.18,-0.04,0.87,31.83,-0.5,-0.47,1,1,-72.3601,-15.24998,349.739,12811.22,-200.7501,-193.8201
2018-07-23,17-39-30.459,Auto,Idle,TurnToMap,3.54,2.62,1.32,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.24,6.27,0.36,-0.18,-0.04,0.87,31.79,-0.47,-0.49,1,1,-72.5401,-15.28998,350.6089,12843.01,-201.2201,-194.3101
2018-07-23,17-39-30.479,Auto,Idle,TurnToMap,3.54,2.62,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.24,6.27,0.36,-0.18,-0.04,0.87,31.79,-0.47,-0.49,1,1,-72.5401,-15.28998,350.6089,12843.01,-201.2201,-194.3101
2018-07-23,17-39-30.527,Auto,Idle,TurnToMap,3.55,2.63,1.32,6.27,0.28,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.27,0.36,-0.18,-0.04,0.87,31.94,-0.45,-0.52,1,1,-72.7201,-15.32998,351.4789,12874.95,-201.6701,-194.8301
2018-07-23,17-39-30.540,Auto,Idle,TurnToMap,3.55,2.63,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.22,0.36,-0.18,-0.04,0.87,31.94,-0.45,-0.52,1,1,-72.7201,-15.32998,351.4789,12874.95,-201.6701,-194.8301
2018-07-23,17-39-30.634,Auto,Idle,TurnToMap,3.61,2.64,1.32,6.27,0.31,1.12,NC,NC,1,0.2,0,0,0,0,12.85,0.28,6.27,0.36,-0.18,-0.04,0.87,31.92,-0.53,-0.48,1,1,-72.9001,-15.36998,352.3489,12906.87,-202.2001,-195.3101
2018-07-23,17-39-30.649,Auto,Idle,TurnToMap,3.55,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.27,0.36,-0.18,-0.04,0.87,31.92,-0.53,-0.48,1,1,-72.9001,-15.36998,352.3489,12906.87,-202.2001,-195.3101
2018-07-23,17-39-30.662,Auto,Idle,TurnToMap,3.55,2.63,1.3,6.18,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.18,0.36,-0.18,-0.04,0.87,31.92,-0.53,-0.48,1,1,-72.9001,-15.36998,352.3489,12906.87,-202.2001,-195.3101
2018-07-23,17-39-30.678,Auto,Idle,TurnToMap,3.54,2.62,1.32,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.24,6.27,0.36,-0.18,-0.04,0.87,31.86,-0.52,-0.44,1,1,-73.0801,-15.40998,353.2189,12938.73,-202.7201,-195.7501
2018-07-23,17-39-30.694,Auto,Idle,TurnToMap,3.55,2.62,1.31,6.22,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.22,0.24,-0.18,-0.04,0.87,31.86,-0.52,-0.44,1,1,-73.0801,-15.40998,353.2189,12938.73,-202.7201,-195.7501
2018-07-23,17-39-30.708,Auto,Idle,TurnToMap,3.55,2.62,1.31,6.22,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.22,0.24,-0.18,-0.04,0.87,31.86,-0.52,-0.44,1,1,-73.0801,-15.40998,353.2189,12938.73,-202.7201,-195.7501
2018-07-23,17-39-30.729,Auto,Idle,TurnToMap,3.54,2.63,1.32,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.27,0.36,-0.18,-0.04,0.87,31.92,-0.51,-0.47,1,1,-73.2601,-15.44998,354.0889,12970.65,-203.2301,-196.2201
2018-07-23,17-39-30.742,Auto,Idle,TurnToMap,3.55,2.64,1.32,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.28,6.27,0.6,-0.18,-0.04,0.87,31.92,-0.51,-0.47,1,1,-73.2601,-15.44998,354.0889,12970.65,-203.2301,-196.2201
2018-07-23,17-39-30.758,Auto,Idle,TurnToMap,3.55,2.63,1.32,6.27,0.28,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.27,0.36,-0.18,-0.04,0.87,31.88,-0.54,-0.45,1,1,-73.4401,-15.48998,354.9589,13002.53,-203.7701,-196.6701
2018-07-23,17-39-30.772,Auto,Idle,TurnToMap,3.54,2.63,1.32,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.27,0.24,-0.18,-0.04,0.87,31.88,-0.54,-0.45,1,1,-73.4401,-15.48998,354.9589,13002.53,-203.7701,-196.6701
2018-07-23,17-39-30.792,Auto,Idle,TurnToMap,3.55,2.63,1.3,6.18,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.18,0.24,-0.18,-0.04,0.87,31.89,-0.51,-0.47,1,1,-73.6201,-15.52998,355.8289,13034.42,-204.2801,-197.1401
2018-07-23,17-39-30.806,Auto,Idle,TurnToMap,3.54,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.27,0.24,-0.18,-0.04,0.87,31.89,-0.51,-0.47,1,1,-73.6201,-15.52998,355.8289,13034.42,-204.2801,-197.1401
2018-07-23,17-39-30.818,Auto,Idle,TurnToMap,3.54,2.62,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.24,6.22,0.24,-0.18,-0.04,0.87,31.89,-0.51,-0.47,1,1,-73.6201,-15.52998,355.8289,13034.42,-204.2801,-197.1401
2018-07-23,17-39-30.828,Auto,Idle,TurnToMap,3.55,2.64,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.28,6.22,0.24,-0.18,-0.04,0.87,31.9,-0.53,-0.45,1,1,-73.8001,-15.56998,356.6989,13066.32,-204.8101,-197.5901
2018-07-23,17-39-30.839,Auto,Idle,TurnToMap,3.57,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,12.25,0.26,6.27,0.36,-0.18,-0.04,0.87,31.9,-0.53,-0.45,1,1,-73.8001,-15.56998,357.5689,13098.19,-205.2901,-198.0301
2018-07-23,17-39-30.848,Auto,Idle,TurnToMap,3.56,2.62,1.29,6.13,0.29,1.12,NC,NC,1,0.2,0,0,0,0,12.1,0.24,6.13,0.24,-0.18,-0.04,0.87,31.87,-0.48,-0.44,1,1,-73.9801,-15.60998,357.5689,13098.19,-205.2901,-198.0301
2018-07-23,17-39-30.857,Auto,Idle,TurnToMap,3.55,2.63,1.29,6.13,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.13,0.24,-0.18,-0.04,0.87,31.87,-0.48,-0.44,1,1,-73.9801,-15.60998,357.5689,13098.19,-205.2901,-198.0301
2018-07-23,17-39-30.911,Auto,Idle,TurnToMap,3.6,2.63,1.31,6.22,0.29,1.12,NC,NC,1,0.2,0,0,0,0,12.7,0.26,6.22,0.24,-0.18,-0.04,0.87,31.85,-0.5,-0.49,1,1,-74.1601,-15.64998,358.4389,13130.04,-205.7901,-198.5201
2018-07-23,17-39-30.918,Auto,Idle,TurnToMap,3.55,2.63,1.3,6.18,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.18,0.24,-0.18,-0.04,0.87,31.85,-0.5,-0.49,1,1,-74.1601,-15.64998,358.4389,13130.04,-205.7901,-198.5201
2018-07-23,17-39-30.925,Auto,Idle,TurnToMap,3.55,2.63,1.31,6.22,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.22,0.36,-0.18,-0.04,0.87,31.85,-0.5,-0.49,1,1,-74.1601,-15.64998,358.4389,13130.04,-205.7901,-198.5201
2018-07-23,17-39-30.938,Auto,Idle,TurnToMap,3.56,2.62,1.31,6.22,0.29,1.13,NC,NC,1,0.2,0,0,0,0,12.1,0.24,6.22,0.36,-0.18,-0.04,0.87,31.87,-0.48,-0.47,1,1,-74.3401,-15.68998,359.3089,13161.91,-206.2701,-198.9901
2018-07-23,17-39-30.954,Auto,Idle,TurnToMap,3.55,2.62,1.31,6.22,0.29,1.13,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.22,0.36,-0.18,-0.04,0.87,31.87,-0.48,-0.47,1,1,-74.3401,-15.68998,359.3089,13161.91,-206.2701,-198.9901
2018-07-23,17-39-30.965,Auto,Idle,TurnToMap,3.55,2.62,1.31,6.22,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.22,0.36,-0.18,-0.03,0.87,31.89,-0.49,-0.47,1,1,-74.5201,-15.71998,360.1789,13193.8,-206.7601,-199.4601
2018-07-23,17-39-30.996,Auto,Idle,TurnToMap,3.55,2.62,1.3,6.18,0.3,1.11,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.18,0.24,-0.18,-0.03,0.87,31.89,-0.49,-0.47,1,1,-74.5201,-15.71998,360.1789,13193.8,-206.7601,-199.4601
2018-07-23,17-39-31.037,Auto,Idle,TurnToMap,3.54,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.27,0.36,-0.18,-0.04,0.87,31.77,-0.47,-0.49,1,1,-74.7001,-15.75998,361.0489,13225.57,-207.2301,-199.9501
2018-07-23,17-39-31.042,Auto,Idle,TurnToMap,3.54,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.27,0.36,-0.18,-0.04,0.87,31.77,-0.47,-0.49,1,1,-74.7001,-15.75998,361.0489,13225.57,-207.2301,-199.9501
2018-07-23,17-39-31.046,Auto,Idle,TurnToMap,3.54,2.64,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.28,6.27,0.36,-0.18,-0.04,0.87,31.77,-0.47,-0.49,1,1,-74.7001,-15.75998,361.0489,13225.57,-207.2301,-199.9501
2018-07-23,17-39-31.083,Auto,Idle,TurnToMap,3.55,2.62,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.22,0.24,-0.18,-0.04,0.87,31.83,-0.53,-0.53,1,1,-74.8801,-15.79998,361.9189,13257.4,-207.7601,-200.4801
2018-07-23,17-39-31.095,Auto,Idle,TurnToMap,3.55,2.63,1.3,6.18,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.18,0.12,-0.18,-0.04,0.87,31.9,-0.52,-0.52,1,1,-75.0601,-15.83998,362.7889,13289.3,-208.2801,-201.0001
2018-07-23,17-39-31.105,Auto,Idle,TurnToMap,3.55,2.63,1.32,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.27,0.24,-0.18,-0.04,0.87,31.9,-0.52,-0.52,1,1,-75.0601,-15.83998,362.7889,13289.3,-208.2801,-201.0001
2018-07-23,17-39-31.120,Auto,Idle,TurnToMap,3.55,2.63,1.31,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.22,0.24,-0.18,-0.04,0.87,31.9,-0.52,-0.52,1,1,-75.0601,-15.83998,362.7889,13289.3,-208.2801,-201.0001
2018-07-23,17-39-31.155,Auto,Idle,TurnToMap,3.54,2.63,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.22,0.24,-0.18,-0.04,0.87,31.84,-0.56,-0.47,1,1,-75.2401,-15.87998,363.6589,13321.14,-208.8401,-201.4701
2018-07-23,17-39-31.167,Auto,Idle,TurnToMap,3.55,2.63,1.32,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.27,0.24,-0.18,-0.04,0.87,31.84,-0.56,-0.47,1,1,-75.2401,-15.87998,363.6589,13321.14,-208.8401,-201.4701
2018-07-23,17-39-31.183,Auto,Idle,TurnToMap,3.54,2.63,1.31,6.22,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.22,0.48,-0.18,-0.04,0.87,31.84,-0.56,-0.47,1,1,-75.2401,-15.87998,363.6589,13321.14,-208.8401,-201.4701
2018-07-23,17-39-31.215,Auto,Idle,TurnToMap,3.55,2.65,1.31,6.22,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.3,6.22,0.48,-0.18,-0.04,0.87,31.74,-0.59,-0.49,1,1,-75.4201,-15.91998,364.5289,13352.88,-209.4301,-201.9601
2018-07-23,17-39-31.229,Auto,Idle,TurnToMap,3.54,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.27,0.36,-0.18,-0.04,0.87,31.74,-0.59,-0.49,1,1,-75.4201,-15.91998,364.5289,13352.88,-209.4301,-201.9601
2018-07-23,17-39-31.247,Auto,Idle,TurnToMap,3.54,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.27,0.36,-0.18,-0.04,0.87,31.88,-0.48,-0.5,1,1,-75.60011,-15.95998,365.3989,13384.76,-209.9101,-202.4601
2018-07-23,17-39-31.300,Auto,Idle,TurnToMap,3.54,2.62,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.24,6.27,0.36,-0.18,-0.04,0.87,31.88,-0.48,-0.5,1,1,-75.60011,-15.95998,365.3989,13384.76,-209.9101,-202.4601
2018-07-23,17-39-31.309,Auto,Idle,TurnToMap,3.56,2.64,1.32,6.27,0.29,1.11,NC,NC,1,0.2,0,0,0,0,12.1,0.28,6.27,0.36,-0.18,-0.04,0.87,31.84,-0.47,-0.52,1,1,-75.78011,-15.99998,366.2689,13416.6,-210.3801,-202.9801
2018-07-23,17-39-31.319,Auto,Idle,TurnToMap,3.55,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.27,0.36,-0.18,-0.04,0.87,31.84,-0.47,-0.52,1,1,-75.78011,-15.99998,366.2689,13416.6,-210.3801,-202.9801
2018-07-23,17-39-31.350,Auto,Idle,TurnToMap,3.55,2.65,1.33,6.32,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.3,6.32,0.36,-0.18,-0.04,0.87,31.84,-0.47,-0.52,1,1,-75.78011,-15.99998,366.2689,13416.6,-210.3801,-202.9801
2018-07-23,17-39-31.362,Auto,Idle,TurnToMap,3.55,2.62,1.32,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.27,0.36,-0.18,-0.04,0.87,31.82,-0.5,-0.48,1,1,-75.96011,-16.03998,367.1389,13448.42,-210.8801,-203.4601
2018-07-23,17-39-31.380,Auto,Idle,TurnToMap,3.55,2.63,1.3,6.18,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.18,0,-0.18,-0.04,0.87,31.82,-0.5,-0.48,1,1,-75.96011,-16.03998,367.1389,13448.42,-210.8801,-203.4601
2018-07-23,17-39-31.392,Auto,Idle,TurnToMap,3.58,2.62,1.31,6.22,0.29,1.12,NC,NC,1,0.2,0,0,0,0,12.4,0.24,6.22,0.24,-0.18,-0.04,0.87,31.8,-0.59,-0.42,1,1,-76.14011,-16.07998,368.0089,13480.22,-211.4701,-203.8801
2018-07-23,17-39-31.408,Auto,Idle,TurnToMap,3.55,2.65,1.23,5.84,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.3,5.84,0,-0.18,-0.04,0.87,31.8,-0.59,-0.42,1,1,-76.14011,-16.07998,368.0089,13480.22,-211.4701,-203.8801
2018-07-23,17-39-31.438,Auto,Idle,TurnToMap,3.56,2.63,1.33,6.32,0.3,1.12,NC,NC,1,0.2,0,0,0,0,12.1,0.26,6.32,0.24,-0.18,-0.03,0.87,31.99,-0.52,-0.48,1,1,-76.32011,-16.10999,368.8788,13512.21,-211.9901,-204.3601
2018-07-23,17-39-31.464,Auto,Idle,TurnToMap,3.55,2.62,1.33,6.32,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.32,0.36,-0.18,-0.03,0.87,31.99,-0.52,-0.48,1,1,-76.32011,-16.10999,368.8788,13512.21,-211.9901,-204.3601
2018-07-23,17-39-31.474,Auto,Idle,TurnToMap,3.54,2.64,1.27,6.03,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.28,6.03,0.12,-0.18,-0.03,0.87,31.99,-0.52,-0.48,1,1,-76.32011,-16.10999,368.8788,13512.21,-211.9901,-204.3601
2018-07-23,17-39-31.500,Auto,Idle,TurnToMap,3.54,2.63,1.33,6.32,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.32,0.36,-0.18,-0.04,0.87,32,-0.5,-0.5,1,1,-76.50011,-16.14999,369.7488,13544.21,-212.4901,-204.8601
2018-07-23,17-39-31.517,Auto,Idle,TurnToMap,3.55,2.62,1.33,6.32,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.32,0.48,-0.18,-0.04,0.87,31.83,-0.57,-0.41,1,1,-76.68011,-16.18999,370.6188,13576.04,-213.0601,-205.2701
2018-07-23,17-39-31.533,Auto,Idle,TurnToMap,3.55,2.63,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.26,6.27,0.36,-0.18,-0.04,0.87,31.83,-0.57,-0.41,1,1,-76.68011,-16.18999,370.6188,13576.04,-213.0601,-205.2701
2018-07-23,17-39-31.551,Auto,Idle,TurnToMap,3.55,2.62,1.33,6.32,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.32,0.36,-0.18,-0.04,0.87,31.83,-0.57,-0.41,1,1,-76.68011,-16.18999,370.6188,13576.04,-213.0601,-205.2701
2018-07-23,17-39-31.633,Auto,Idle,TurnToMap,3.54,2.63,1.31,6.22,0.31,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.26,6.22,0.36,-0.18,-0.03,0.87,31.77,-0.37,-0.45,1,1,-77.04011,-16.24999,372.3588,13639.68,-213.8901,-206.1001
2018-07-23,17-39-31.652,Auto,Idle,TurnToMap,3.54,2.64,1.32,6.27,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.28,6.27,0.24,-0.18,-0.03,0.87,31.77,-0.37,-0.45,1,1,-77.04011,-16.24999,372.3588,13639.68,-213.8901,-206.1001
2018-07-23,17-39-31.666,Auto,Idle,TurnToMap,3.54,2.62,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.24,6.27,0.36,-0.18,-0.04,0.87,31.82,-0.42,-0.49,1,1,-77.22011,-16.28999,373.2288,13671.5,-214.3101,-206.5901
2018-07-23,17-39-31.683,Auto,Idle,TurnToMap,3.56,2.62,1.33,6.32,0.29,1.12,NC,NC,1,0.2,0,0,0,0,12.1,0.24,6.32,0.48,-0.18,-0.04,0.87,31.82,-0.42,-0.49,1,1,-77.22011,-16.28999,373.2288,13671.5,-214.3101,-206.5901
2018-07-23,17-39-31.699,Auto,Idle,TurnToMap,3.56,2.62,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,12.1,0.24,6.27,0.48,-0.18,-0.04,0.87,31.82,-0.42,-0.49,1,1,-77.22011,-16.28999,373.2288,13671.5,-214.3101,-206.5901
2018-07-23,17-39-31.731,Auto,Idle,TurnToMap,3.55,2.62,1.3,6.18,0.29,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.24,6.18,0.36,-0.18,-0.03,0.87,31.89,-0.4,-0.44,1,1,-77.40011,-16.31999,374.0988,13703.39,-214.7101,-207.0301
2018-07-23,17-39-31.744,Auto,Idle,TurnToMap,3.56,2.64,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,12.1,0.28,6.27,0.36,-0.18,-0.03,0.87,31.89,-0.4,-0.44,1,1,-77.40011,-16.31999,374.0988,13703.39,-214.7101,-207.0301
2018-07-23,17-39-31.775,Auto,Idle,TurnToMap,3.55,2.65,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.95,0.3,6.27,0.48,-0.18,-0.03,0.87,31.89,-0.4,-0.44,1,1,-77.40011,-16.31999,374.0988,13703.39,-214.7101,-207.0301
2018-07-23,17-39-31.787,Auto,Idle,TurnToMap,3.54,2.62,1.32,6.27,0.3,1.12,NC,NC,1,0.2,0,0,0,0,11.8,0.24,6.27,0.36,-0.18,-0.04,0.87,31.9,-0.47,-0.4,1,1,-77.58011,-16.35999,374.9688,13735.29,-215.1801,-207.4301
2018-07-23,17-39-31.813,Auto,Idle,TurnToMap,3.58,2.64,1.31,6.22,0.31,1.12,NC,NC,1,0.2,0,0,0,0,12.4,0.28,6.22,0.36,-0.18,-0.04,0.87,31.85,-0.5,-0.46,1,1,-77.76011,-16.39999,375.8388,13767.14,-215.6801,-207.8901
