Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,CollectionMotor1,CollectionMotor2,VelocityX,VelocityY,VelocityZ,RotationX,RotationY,RotationZ,Tempature_MPU,SideWall,FrontWall,Proximity,Positionx,Positiony,Positionz
2018-07-24,16-13-55.172,Auto,Idle,None,3.42,2.63,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.41,0.36,-0.19,0.01,0.87,32.05,-0.35,-0.48,1,1,-97.27023,3.879997,445.3684,16428.02,-197.6298,-252.62,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.176,Auto,Idle,None,3.42,2.63,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,9.85,0.26,6.46,0.24,-0.19,0.01,0.87,32.05,-0.35,-0.48,1,1,-97.27023,3.879997,445.3684,16428.02,-197.6298,-252.62,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.181,Auto,Idle,None,3.43,2.65,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.3,6.46,0.24,-0.19,0.01,0.87,32.12,-0.34,-0.47,1,1,-97.46023,3.889997,446.2384,16460.14,-197.9698,-253.09,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.184,Auto,Idle,None,3.43,2.64,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.24,-0.19,0.01,0.87,32.12,-0.34,-0.47,1,1,-97.46023,3.889997,446.2384,16460.14,-197.9698,-253.09,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.206,Auto,Idle,None,3.43,2.64,1.37,6.51,0.33,1.17,NC,NC,0,0,0,0,0,0,10.15,0.28,6.51,0.24,-0.19,0.01,0.87,32.07,-0.37,-0.49,1,1,-97.65023,3.899997,447.1084,16492.21,-198.3398,-253.58,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.243,Auto,Idle,None,3.42,2.65,1.36,6.46,0.29,1.16,NC,NC,0,0,0,0,0,0,10,0.3,6.46,0.24,-0.19,0.01,0.87,32.07,-0.37,-0.49,1,1,-97.65023,3.899997,447.1084,16492.21,-198.3398,-253.58,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.248,Auto,Idle,None,3.43,2.64,1.36,6.46,0.29,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.24,-0.19,0.01,0.87,32.07,-0.37,-0.49,1,1,-97.65023,3.899997,447.1084,16492.21,-198.3398,-253.58,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.252,Auto,Idle,None,3.43,2.63,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.26,6.46,0.24,-0.19,0.01,0.87,32.11,-0.36,-0.5,1,1,-97.84023,3.909997,447.9784,16524.32,-198.6998,-254.08,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.284,Auto,Idle,None,3.43,2.65,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.3,6.41,0.24,-0.19,0.01,0.87,32.11,-0.36,-0.5,1,1,-97.84023,3.909997,447.9784,16524.32,-198.6998,-254.08,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.300,Auto,Idle,None,3.42,2.63,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.46,0.12,-0.19,0.01,0.87,32.05,-0.34,-0.48,1,1,-98.03024,3.919997,448.8484,16556.37,-199.0398,-254.56,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.323,Auto,Idle,None,3.42,2.61,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.22,6.41,0.24,-0.19,0.01,0.87,32.05,-0.34,-0.48,1,1,-98.03024,3.919997,448.8484,16556.37,-199.0398,-254.56,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.346,Auto,Idle,None,3.41,2.64,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,9.85,0.28,6.41,0.24,-0.19,0,0.87,32.11,-0.38,-0.51,1,1,-98.22024,3.919997,449.7184,16588.48,-199.4198,-255.07,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.361,Auto,Idle,None,3.4,2.62,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,9.7,0.24,6.41,0.12,-0.19,0,0.87,32.11,-0.38,-0.51,1,1,-98.22024,3.919997,449.7184,16588.48,-199.4198,-255.07,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.381,Auto,Idle,None,3.4,2.62,1.35,6.41,0.32,1.16,NC,NC,0,0,0,0,0,0,9.7,0.24,6.41,0.24,-0.19,0,0.87,32.08,-0.39,-0.47,1,1,-98.41024,3.919997,450.5883,16620.56,-199.8098,-255.54,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.392,Auto,Idle,None,3.4,2.62,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,9.7,0.24,6.41,0.24,-0.19,0,0.87,32.08,-0.39,-0.47,1,1,-98.41024,3.919997,450.5883,16620.56,-199.8098,-255.54,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.424,Auto,Idle,None,3.42,2.64,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.28,6.41,0.24,-0.19,0,0.87,32.08,-0.39,-0.47,1,1,-98.41024,3.919997,450.5883,16620.56,-199.8098,-255.54,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.438,Auto,Idle,None,3.42,2.62,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10,0.24,6.46,0.24,-0.19,0.01,0.87,32.13,-0.4,-0.48,1,1,-98.60024,3.929997,451.4583,16652.69,-200.2098,-256.02,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.523,Auto,Idle,None,3.42,2.62,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,10,0.24,6.41,0.24,-0.19,0.01,0.87,32.13,-0.4,-0.48,1,1,-98.60024,3.929997,451.4583,16652.69,-200.2098,-256.02,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.528,Auto,Idle,None,3.4,2.61,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,9.7,0.22,6.41,0.24,-0.19,0,0.87,32.08,-0.37,-0.47,1,1,-98.79025,3.929997,452.3283,16684.77,-200.5798,-256.49,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.534,Auto,Idle,None,3.4,2.61,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,9.7,0.22,6.41,0.24,-0.19,0,0.87,32.08,-0.37,-0.47,1,1,-98.79025,3.929997,452.3283,16684.77,-200.5798,-256.49,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.540,Auto,Idle,None,3.4,2.64,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,9.7,0.28,6.41,0.24,-0.19,0.01,0.86,32.13,-0.4,-0.5,1,1,-98.98025,3.939997,453.1883,16716.9,-200.9798,-256.99,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.545,Auto,Idle,None,3.4,2.62,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,9.7,0.24,6.41,0.24,-0.19,0.01,0.86,32.13,-0.4,-0.5,1,1,-98.98025,3.939997,453.1883,16716.9,-200.9798,-256.99,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.570,Auto,Idle,None,3.41,2.64,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,9.85,0.28,6.41,0.24,-0.19,0.01,0.86,32.13,-0.4,-0.5,1,1,-98.98025,3.939997,453.1883,16716.9,-200.9798,-256.99,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.624,Auto,Idle,None,3.42,2.63,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.41,0.24,-0.19,0.01,0.86,32.08,-0.39,-0.5,1,1,-99.17025,3.949997,454.0483,16748.98,-201.3698,-257.49,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.628,Auto,Idle,None,3.42,2.63,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.46,0.36,-0.19,0.01,0.86,32.08,-0.39,-0.5,1,1,-99.17025,3.949997,454.0483,16748.98,-201.3698,-257.49,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.635,Auto,Idle,None,3.42,2.63,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.46,0.24,-0.19,0.01,0.86,32.08,-0.39,-0.5,1,1,-99.17025,3.949997,454.0483,16748.98,-201.3698,-257.49,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.653,Auto,Idle,None,3.43,2.63,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.26,6.46,0.24,-0.19,0.01,0.87,32.09,-0.38,-0.51,1,1,-99.36025,3.959997,454.9183,16781.07,-201.7498,-258,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.663,Auto,Idle,None,3.43,2.64,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.36,-0.19,0.01,0.87,32.09,-0.38,-0.51,1,1,-99.36025,3.959997,454.9183,16781.07,-201.7498,-258,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.691,Auto,Idle,None,3.43,2.64,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.24,-0.19,0.01,0.87,32.11,-0.41,-0.5,1,1,-99.55025,3.969997,455.7883,16813.18,-202.1598,-258.5,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.697,Auto,Idle,None,3.43,2.64,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.48,-0.19,0.01,0.87,32.11,-0.41,-0.5,1,1,-99.55025,3.969997,455.7883,16813.18,-202.1598,-258.5,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.720,Auto,Idle,None,3.41,2.62,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,9.85,0.24,6.41,0.24,-0.19,0.01,0.87,32.11,-0.38,-0.49,1,1,-99.74026,3.979997,456.6583,16845.29,-202.5398,-258.99,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.736,Auto,Idle,None,3.42,2.63,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.41,0.24,-0.19,0.01,0.87,32.11,-0.38,-0.49,1,1,-99.74026,3.979997,456.6583,16845.29,-202.5398,-258.99,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.755,Auto,Idle,None,3.42,2.63,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.46,0.24,-0.19,0,0.87,32.08,-0.39,-0.5,1,1,-99.93026,3.979997,457.5283,16877.37,-202.9298,-259.49,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.782,Auto,Idle,None,3.42,2.64,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10,0.28,6.46,0.24,-0.19,0,0.87,32.08,-0.39,-0.5,1,1,-99.93026,3.979997,457.5283,16877.37,-202.9298,-259.49,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.801,Auto,Idle,None,3.43,2.62,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.24,6.46,0.24,-0.19,0,0.87,32.06,-0.37,-0.48,1,1,-100.1203,3.979997,458.3983,16909.43,-203.2998,-259.97,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.813,Auto,Idle,None,3.43,2.65,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.3,6.46,0.36,-0.19,0,0.87,32.06,-0.37,-0.48,1,1,-100.1203,3.979997,458.3983,16909.43,-203.2998,-259.97,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.852,Auto,Idle,None,3.44,2.65,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.3,0.3,6.46,0.24,-0.19,0,0.87,32.06,-0.37,-0.48,1,1,-100.1203,3.979997,458.3983,16909.43,-203.2998,-259.97,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.864,Auto,Idle,None,3.43,2.66,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.32,6.46,0.24,-0.19,0.01,0.87,32.07,-0.37,-0.49,1,1,-100.3103,3.989997,459.2683,16941.5,-203.6698,-260.46,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.883,Auto,Idle,None,3.44,2.62,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.3,0.24,6.46,0.24,-0.19,0.01,0.87,32.07,-0.37,-0.49,1,1,-100.3103,3.989997,459.2683,16941.5,-203.6698,-260.46,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.899,Auto,Idle,None,3.43,2.65,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.3,6.46,0.24,-0.19,0.01,0.87,32.07,-0.37,-0.49,1,1,-100.3103,3.989997,459.2683,16941.5,-203.6698,-260.46,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.923,Auto,Idle,None,3.43,2.63,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.26,6.46,0.24,-0.19,0.01,0.87,32.08,-0.4,-0.49,1,1,-100.5003,3.999997,460.1383,16973.58,-204.0697,-260.95,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.938,Auto,Idle,None,3.43,2.65,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.3,6.46,0.36,-0.19,0.01,0.87,32.08,-0.4,-0.49,1,1,-100.5003,3.999997,460.1383,16973.58,-204.0697,-260.95,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-55.957,Auto,Idle,None,3.41,2.63,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,9.85,0.26,6.41,0.24,-0.19,0.01,0.87,32.09,-0.38,-0.47,1,1,-100.6903,4.009997,461.0083,17005.67,-204.4498,-261.42,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.015,Auto,Idle,None,3.42,2.64,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.28,6.41,0.24,-0.19,0,0.87,32.11,-0.39,-0.45,1,1,-100.8803,4.009997,461.8783,17037.78,-204.8398,-261.87,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.018,Auto,Idle,None,3.42,2.63,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.41,0.24,-0.19,0,0.87,32.11,-0.39,-0.45,1,1,-100.8803,4.009997,461.8783,17037.78,-204.8398,-261.87,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.023,Auto,Idle,None,3.43,2.66,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.32,6.46,0.6,-0.19,0,0.87,32.11,-0.39,-0.45,1,1,-100.8803,4.009997,461.8783,17037.78,-204.8398,-261.87,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.082,Auto,Idle,None,3.43,2.62,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.24,6.46,0.36,-0.19,0.01,0.87,32.12,-0.38,-0.5,1,1,-101.0703,4.019997,462.7483,17069.9,-205.2198,-262.37,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.105,Auto,Idle,None,3.43,2.64,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.24,-0.19,0.01,0.87,32.12,-0.38,-0.5,1,1,-101.0703,4.019997,462.7483,17069.9,-205.2198,-262.37,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.111,Auto,Idle,None,3.43,2.65,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.3,6.46,0.24,-0.19,0.01,0.87,32.11,-0.39,-0.5,1,1,-101.2603,4.029997,463.6183,17102.01,-205.6098,-262.87,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.116,Auto,Idle,None,3.43,2.62,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.24,6.46,0.24,-0.19,0.01,0.87,32.11,-0.39,-0.5,1,1,-101.2603,4.029997,463.6183,17102.01,-205.6098,-262.87,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.149,Auto,Idle,None,3.43,2.64,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.24,-0.19,0.01,0.87,32.11,-0.39,-0.5,1,1,-101.2603,4.029997,463.6183,17102.01,-205.6098,-262.87,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.153,Auto,Idle,None,3.42,2.62,1.36,6.46,0.28,1.16,NC,NC,0,0,0,0,0,0,10,0.24,6.46,0.24,-0.19,0,0.87,32.11,-0.4,-0.5,1,1,-101.4503,4.029997,464.4883,17134.12,-206.0098,-263.37,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.158,Auto,Idle,None,3.43,2.62,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.24,6.46,0.24,-0.19,0,0.87,32.11,-0.4,-0.5,1,1,-101.4503,4.029997,464.4883,17134.12,-206.0098,-263.37,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.174,Auto,Idle,None,3.43,2.62,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.24,6.46,0.24,-0.19,0,0.87,32.11,-0.4,-0.5,1,1,-101.4503,4.029997,464.4883,17134.12,-206.0098,-263.37,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.205,Auto,Idle,None,3.43,2.64,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.36,-0.19,0,0.87,32.11,-0.4,-0.5,1,1,-101.6403,4.029997,465.3582,17166.22,-206.4097,-263.87,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.222,Auto,Idle,None,3.43,2.64,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.36,-0.19,0.01,0.87,32.12,-0.4,-0.48,1,1,-101.8303,4.039998,466.2282,17198.34,-206.8097,-264.35,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.237,Auto,Idle,None,3.44,2.67,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.3,0.34,6.46,0.36,-0.19,0.01,0.87,32.12,-0.4,-0.48,1,1,-101.8303,4.039998,466.2282,17198.34,-206.8097,-264.35,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.256,Auto,Idle,None,3.44,2.65,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.3,0.3,6.46,0.24,-0.19,0.01,0.87,32.12,-0.4,-0.48,1,1,-101.8303,4.039998,466.2282,17198.34,-206.8097,-264.35,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.284,Auto,Idle,None,3.44,2.63,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.3,0.26,6.46,0.24,-0.19,0.01,0.87,32.07,-0.4,-0.5,1,1,-102.0203,4.049998,467.0982,17230.41,-207.2097,-264.85,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.303,Auto,Idle,None,3.43,2.64,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.36,-0.19,0.01,0.87,32.07,-0.4,-0.5,1,1,-102.0203,4.049998,467.0982,17230.41,-207.2097,-264.85,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.317,Auto,Idle,None,3.43,2.62,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.24,6.41,0.24,-0.19,0.01,0.87,32.11,-0.39,-0.49,1,1,-102.2103,4.059998,467.9682,17262.52,-207.5997,-265.34,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.344,Auto,Idle,None,3.41,2.65,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,9.85,0.3,6.41,0.24,-0.19,0.01,0.87,32.11,-0.39,-0.49,1,1,-102.2103,4.059998,467.9682,17262.52,-207.5997,-265.34,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.362,Auto,Idle,None,3.42,2.66,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.32,6.46,0.24,-0.19,0.01,0.87,32.11,-0.39,-0.49,1,1,-102.2103,4.059998,467.9682,17262.52,-207.5997,-265.34,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.377,Auto,Idle,None,3.43,2.64,1.37,6.51,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.51,0.24,-0.19,0.01,0.87,32.08,-0.38,-0.5,1,1,-102.4003,4.069998,468.8382,17294.6,-207.9797,-265.84,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.393,Auto,Idle,None,3.43,2.64,1.36,6.46,0.31,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.24,-0.19,0.01,0.87,32.08,-0.38,-0.5,1,1,-102.4003,4.069998,468.8382,17294.6,-207.9797,-265.84,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.424,Auto,Idle,None,3.44,2.65,1.37,6.51,0.3,1.16,NC,NC,0,0,0,0,0,0,10.3,0.3,6.51,0.24,-0.19,0.01,0.87,32.11,-0.38,-0.5,1,1,-102.5903,4.079998,469.7082,17326.71,-208.3597,-266.34,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.454,Auto,Idle,None,3.42,2.65,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10,0.3,6.46,0.24,-0.19,0.01,0.87,32.11,-0.38,-0.5,1,1,-102.5903,4.079998,469.7082,17326.71,-208.3597,-266.34,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.458,Auto,Idle,None,3.43,2.65,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.3,6.46,0.12,-0.19,0.01,0.87,32.11,-0.38,-0.5,1,1,-102.5903,4.079998,469.7082,17326.71,-208.3597,-266.34,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.518,Auto,Idle,None,3.43,2.66,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.32,6.41,0.24,-0.19,0,0.87,32.11,-0.38,-0.5,1,1,-102.7803,4.079998,470.5782,17358.82,-208.7397,-266.84,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.529,Auto,Idle,None,3.49,2.64,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,11.05,0.28,6.46,0.24,-0.19,0,0.87,32.11,-0.38,-0.5,1,1,-102.7803,4.079998,470.5782,17358.82,-208.7397,-266.84,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.533,Auto,Idle,None,3.43,2.64,1.4,6.65,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.65,0,-0.19,0.01,0.87,32.11,-0.37,-0.5,1,1,-102.9703,4.089999,471.4482,17390.93,-209.1097,-267.34,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.542,Auto,Idle,None,3.44,2.64,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.3,0.28,6.46,0.24,-0.19,0.01,0.87,32.11,-0.37,-0.5,1,1,-102.9703,4.089999,471.4482,17390.93,-209.1097,-267.34,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.575,Auto,Idle,None,3.43,2.64,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,10.15,0.28,6.46,0.24,-0.19,0.01,0.87,32.11,-0.37,-0.47,1,1,-103.1603,4.099999,472.3182,17423.04,-209.4797,-267.81,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.579,Auto,Idle,None,3.43,2.63,1.35,6.41,0.31,1.15,NC,NC,0,0,0,0,0,0,10.15,0.26,6.41,0.24,-0.19,0.01,0.87,32.11,-0.37,-0.47,1,1,-103.1603,4.099999,472.3182,17423.04,-209.4797,-267.81,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.595,Auto,Idle,None,3.43,2.63,1.36,6.46,0.31,1.15,NC,NC,0,0,0,0,0,0,10.15,0.26,6.46,0.24,-0.19,0.01,0.87,32.11,-0.37,-0.47,1,1,-103.1603,4.099999,472.3182,17423.04,-209.4797,-267.81,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.611,Auto,Idle,None,3.42,2.63,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.41,0.24,-0.19,0.01,0.87,32.1,-0.39,-0.5,1,1,-103.3503,4.109999,473.1882,17455.14,-209.8697,-268.31,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.641,Auto,Idle,None,3.42,2.63,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,10,0.26,6.41,0.24,-0.19,0.01,0.87,32.1,-0.39,-0.5,1,1,-103.3503,4.109999,473.1882,17455.14,-209.8697,-268.31,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.658,Auto,Idle,None,3.42,2.64,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,10,0.28,6.41,0.24,-0.19,0.01,0.87,32.07,-0.41,-0.47,1,1,-103.5403,4.119999,474.0582,17487.21,-210.2797,-268.78,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.673,Auto,Idle,None,3.4,2.62,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,9.7,0.24,6.41,0.24,-0.19,0.01,0.87,32.07,-0.41,-0.47,1,1,-103.5403,4.119999,474.0582,17487.21,-210.2797,-268.78,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.707,Auto,Idle,None,3.4,2.61,1.35,6.41,0.31,1.16,NC,NC,0,0,0,0,0,0,9.7,0.22,6.41,0.24,-0.19,0.01,0.87,32.08,-0.37,-0.47,1,1,-103.7303,4.13,474.9282,17519.29,-210.6497,-269.25,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.720,Auto,Idle,None,3.4,2.63,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,9.7,0.26,6.41,0.24,-0.19,0.01,0.87,32.08,-0.37,-0.47,1,1,-103.7303,4.13,474.9282,17519.29,-210.6497,-269.25,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.739,Auto,Idle,None,3.4,2.62,1.35,6.41,0.32,1.16,NC,NC,0,0,0,0,0,0,9.7,0.24,6.41,0.24,-0.19,0,0.87,32.08,-0.38,-0.49,1,1,-103.9203,4.13,475.7982,17551.37,-211.0297,-269.74,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.766,Auto,Idle,None,3.41,2.64,1.36,6.46,0.3,1.16,NC,NC,0,0,0,0,0,0,9.85,0.28,6.46,0.36,-0.19,0,0.87,32.08,-0.38,-0.49,1,1,-103.9203,4.13,475.7982,17551.37,-211.0297,-269.74,-0.27,0,0,NC,null,null,null
2018-07-24,16-13-56.784,Auto,Idle,None,3.42,2.61,1.35,6.41,0.3,1.16,NC,NC,0,0,0,0,0,0,10,0.22,6.41,0.36,-0.19,0.01,0.87,32.11,-0.38,-0.52,1,1,-104.1103,4.14,476.6682,17583.48,-211.4097,-270.26,-0.27,0,0,NC,null,null,null
